row_id,narrative_snippet,distilbert_ACTOR_ans,distilbert_ACTOR_conf,distilbert_SYSTEM_ans,distilbert_SYSTEM_conf,distilbert_PHASE_ans,distilbert_PHASE_conf,distilbert_TRIGGER_ans,distilbert_TRIGGER_conf,distilbert_OUTCOME_ans,distilbert_OUTCOME_conf,roberta_ACTOR_ans,roberta_ACTOR_conf,roberta_SYSTEM_ans,roberta_SYSTEM_conf,roberta_PHASE_ans,roberta_PHASE_conf,roberta_TRIGGER_ans,roberta_TRIGGER_conf,roberta_OUTCOME_ans,roberta_OUTCOME_conf,aerobert_ACTOR_ans,aerobert_ACTOR_conf,aerobert_SYSTEM_ans,aerobert_SYSTEM_conf,aerobert_PHASE_ans,aerobert_PHASE_conf,aerobert_TRIGGER_ans,aerobert_TRIGGER_conf,aerobert_OUTCOME_ans,aerobert_OUTCOME_conf,agreement_roberta_distilbert_f1,agreement_roberta_aerobert_f1
84,Air carrier flight crew reported an NMAC with a UA,Air carrier flight crew reported an NMAC with a UAS,0.29156988859176636,UAS,0.2607177197933197,approach,0.4526350498199463,No evasive action,0.34593692421913147,No evasive action,0.5542608499526978,a UAS during approach.,3.7452500691870227e-06,UAS,0.13331596553325653,approach,0.8293080925941467,NMAC with a UAS,0.14499244093894958,No evasive action was taken,0.4323955476284027,UAS,0.01066086022183299,UAS,0.01043295138515532,UAS,0.010336445178836584,UAS,0.010710451751947403,UAS,0.011212041601538658,0.5863636363636363,0.4
85,Government UAS pilot reported exceeding authorized,Government UAS pilot,0.6452483534812927,UAS,0.14369389414787292,Government UAS pilot reported exceeding authorized altitude during a flight,0.13661028444766998,exceeding authorized altitude,0.4605853259563446,exceeding authorized altitude,0.27101951837539673,.,8.54152375495687e-08,UAS,0.00018120567835921975,authorized altitude,0.02713005058467388,exceeding authorized altitude,0.7007068395614624,exceeding authorized altitude,0.1970159262418747,UAS,0.027233318891376257,UAS,0.026345554273575544,UAS,0.01877211593091488,UAS,0.02728731418028474,UAS,0.027291445061564445,0.6727272727272726,0.2
86,Pilot reported they descended below their assigned,Low Altitude Alert,0.26727741956710815,they descended below their assigned altitude,0.1261359602212906,Low Altitude,0.7152694463729858,Low Altitude Alert,0.23519881069660187,Low Altitude Alert,0.4853275716304779,ATC.,2.4134114937623963e-06,ATC.,2.4555558866268257e-06,descended below their assigned altitude,0.43286797404289246,descended below their assigned altitude,0.1344422549009323,descended below their assigned altitude,0.2637476623058319,Alert from ATC,0.008298456203192472,Alert from ATC,0.0076844042632728815,Alert from,0.004532914608716965,Alert from ATC,0.008099478669464588,Alert from ATC,0.008144905557855964,0.15714285714285717,0.2
87,Flight Instructor with student reported an NMAC wi,The student pilot,0.39733195304870605,UAS,0.5044988139998168,cruise,0.6494643092155457,an NMAC with a UAS during cruise flight,0.09536010026931763,The student pilot took evasive action to avoid possible collision with the UAS,0.07556141912937164,.,8.023747710694806e-08,UAS,0.04441054165363312,cruise,0.5263670086860657,NMAC with a UAS,0.09370028227567673,NMAC with a UAS,0.027673667296767235,UAS,0.004773849039338529,UAS,0.00480792170856148,UAS,0.004769244464114308,UAS during cruise flight,0.0034436823334544897,UAS,0.004965151194483042,0.5904761904761904,0.35714285714285715
88,A Flight Instructor on short final to a non-towere,A Flight Instructor,0.7185755689279176,NMAC,0.3788890540599823,final,0.5443657636642456,another aircraft turned from base leg to final in front of them,0.09453204274177551,final,0.45505455136299133,aircraft turned from base leg to final in front of them.,1.7905284721564385e-07,non-towered,0.00328330066986382,final,0.32063034432940185,another aircraft turned from base leg to final in front of them,0.5992288589477539,another aircraft turned from base leg to final,0.12149077653884888,front of,0.0022256553638726473,front of,0.002185356803238392,front of,0.0022298889234662056,front of,0.00213359366171062,front of,0.002223656279966235,0.4444444444444445,0.11868131868131868
89,Corporate jet Captain reported being established o,Corporate jet Captain,0.899709165096283,VFR general aviation aircraft that was not in communication with ATC,0.2623424828052521,jet,0.6736772656440735,VFR traffic use this corridor to avoid controlled airspace and terrain,0.04946412518620491,VFR traffic use this corridor to avoid controlled airspace and terrain,0.13420620560646057,VFR general aviation aircraft,0.0015165945515036583,VFR general aviation aircraft,0.18589073419570923,VFR general aviation,0.35151776671409607,VFR traffic use this corridor to avoid controlled airspace and terrain,0.04729955643415451,received a TA,0.011405974626541138,VFR,0.0016045324737206101,VFR general aviation,0.0011449714074842632,VFR general aviation,0.001102525508031249,VFR,0.001089705910999328,VFR,0.0016466036904603243,0.30666666666666664,0.4847619047619047
90,B737 Captain reported pilot flying failed to flare,Captain,0.7762295603752136,failed to flare properly,0.29379507899284363,hard landing,0.5904998779296875,hard landing,0.17298631370067596,hard landing,0.4813908338546753,.,2.258498881246851e-07,pilot flying failed to flare properly,0.1510554850101471,pilot flying,0.5909597873687744,pilot flying failed to flare properly,0.40300655364990234,hard landing,0.5770732760429382,B737 Captain reported pilot flying failed to flare properly which resulted in a,0.01031241100281477,B737 Captain reported pilot flying failed to flare properly which resulted in a,0.010572533123195171,B737 Captain reported pilot flying failed to flare properly which resulted in a,0.010338223539292812,B737 Captain reported pilot flying failed to flare properly which resulted in a,0.010568709578365088,B737 Captain reported pilot flying failed to flare properly which resulted in a,0.010998793877661228,0.36,0.3238095238095238
91,General aviation pilot reported a near miss with a,General aviation pilot,0.5342912524938583,helicopter,0.8590092062950134,night,0.46126434206962585,a near miss,0.24282415211200714,coordinated altitude changes,0.09409919381141663,helicopter,0.003487121546640992,helicopter,0.5340142250061035,night,0.22563406825065613,near miss with a helicopter,0.10615354776382446,altitude changes,0.04260906204581261,General aviation,0.0017014487530104816,the,0.0017841719673015177,the,0.000923112325835973,the,0.0017518962849862874,General aviation,0.0017877760110422969,0.6933333333333334,0.0
92,A C-172M instructor reported descending below mini,a student,0.32924655079841614,C-172M,0.7139076973544434,steep turn,0.3315216898918152,descending below minimum altitude when performing training maneuvers with a student during a steep turn,0.2072938084602356,descending below minimum altitude when performing training maneuvers with a student during a steep turn,0.156387597322464,student during a steep turn.,3.95008754594528e-08,C-172M,0.07739470899105072,training,0.4017782509326935,descending below minimum altitude,0.5221145153045654,descending below minimum altitude,0.27220824360847473,minimum altitude when performing training maneuvers with a student,0.0032448815181851387,minimum altitude when performing training maneuvers with a student,0.0029845540411770344,minimum altitude when performing training maneuvers with a,0.0031405319459736347,minimum altitude when performing training maneuvers with a student,0.003289885353296995,minimum altitude when performing training maneuvers with a student,0.003154120175167918,0.4682352941176471,0.21666666666666665
93,DHC6 Pilot reported observing a MU-2 purposely ove,DHC6 Pilot,0.7829832434654236,MU-2 purposely overflying a C-150,0.27968689799308777,NMAC,0.7038874160498381,a NMAC,0.38263750076293945,NMAC,0.4541020409524208,MU-2,5.216141289565712e-05,MU-2,0.02869820035994053,landed,0.2288283109664917,NMAC,0.15199297666549683,NMAC,0.4538157880306244,overflying,0.007306752493605018,overflying a C-150 that had just,0.005141486879438162,overflying,0.007183215348049998,overflying,0.007377179339528084,overflying,0.00748427351936698,0.48,0.0
94,Fractional First Officer reported entering a VFR p,Fractional First Officer,0.6358814560517203,jet aircraft,0.4189204275608063,VFR pattern altitude appropriate for jet,0.18883854150772095,entering a VFR pattern altitude,0.1258128136396408,the correct altitude was lower,0.33679628372192383,Fractional First Officer,4.3905761231144425e-06,jet aircraft,0.010176826268434525,VFR,0.8594214583863504,the correct altitude was lower,0.03988327085971832,lower,0.544236421585083,for,0.001310771214775741,for jet aircraft; but was informed by ATC that the,0.0008601010777056217,for,0.0013164174160920084,for,0.0013164778356440365,for jet aircraft; but was informed by ATC that the,0.0008623149478808045,0.5871428571428571,0.07272727272727272
95,A Corporate pilot reported descending below their ,Corporate pilot,0.608038604259491,Low Altitude Alert,0.06589440256357193,Low Altitude,0.45767608284950256,A Corporate pilot reported descending below their assigned altitude,0.17407026886940002,Low Altitude Alert,0.5157067775726318,ATC.,1.6712529031792656e-06,ATC.,9.948580554919317e-07,Corporate,0.22171710431575775,descending below their assigned altitude,0.27997416257858276,descending below their assigned altitude,0.18083687126636505,Alert from ATC,0.007118763402104378,Alert from,0.004145663697272539,Alert from,0.004206920508295298,Alert from,0.0040345401503145695,Alert from ATC,0.007299196673557162,0.20384615384615384,0.1
96,ZAU Center Controller and their trainee reported t,ZAU Center Controller,0.7685257792472839,aircraft,0.4722999632358551,Minimum Enroute Altitude,0.3991289734840393,they missed an erroneous altitude read back,0.07190968841314316,the aircraft descended below the Minimum Enroute Altitude,0.3101879358291626,aircraft descended below the Minimum Enroute Altitude.,1.7228114757017465e-07,erroneous altitude read back,0.05166297405958176,descended below the Minimum Enroute Altitude,0.10332179069519043,they missed an erroneous altitude read back,0.11628296971321106,descended below the Minimum Enroute Altitude,0.3987778425216675,erroneous,0.006893364945426583,erroneous,0.0070516911800950766,erroneous,0.007252109004184604,erroneous,0.007114009000360966,erroneous,0.007176029030233622,0.5318181818181819,0.13714285714285715
97,GA Flight Instructor reported while being vectored,GA Flight Instructor,0.6004640460014343,ATC then issuing an immediate climb to avoid a collision with traffic,0.03841673582792282,practice,0.5085521340370178,collision with traffic,0.48985788226127625,immediate climb to avoid a collision with traffic,0.0980345830321312,GA,3.70923930859135e-06,GA Flight Instructor reported while being vectored,3.1244476303982083e-06,practice approach,0.3173636198043823,ATC advised them of traffic,0.20823884010314941,ATC then issuing an immediate climb,0.15457652509212494,practice approach ATC advised them of,0.0014998255064710975,practice approach ATC advised them of,0.0015210071578621864,practice approach ATC advised them of,0.0014343825168907642,practice approach ATC advised them of,0.0015367732848972082,practice approach ATC advised them of,0.0014923635171726346,0.35,0.2818181818181818
98,A Cubcrafter pilot reported an NMAC with a Citatio,Cubcrafter pilot,0.4272504448890686,both aircraft departed intersecting runways,0.36295780539512634,NMAC with a Citation when both aircraft departed intersecting runways,0.27327728271484375,both aircraft departed intersecting runways,0.2095898985862732,both aircraft departed intersecting runways,0.13193482160568237,Cubcrafter pilot reported an NMAC with a Citation,5.017090529690904e-07,Citation,0.022311633452773094,non-towered airport at the same time,0.058950986713171005,both aircraft departed intersecting runways from a non-towered airport,0.08641449362039566,both aircraft departed intersecting runways from a non-towered airport,0.06283743679523468,-towered,0.0029618837870657444,towered,0.0016459203325212002,towered,0.0015870352508500218,towered,0.001584634417667985,towered airport at the same,0.0017067858716472983,0.4076923076923077,0.03333333333333333
99,B737 Captain reported a balloon passing over their,Captain,0.950783908367157,balloon,0.4613803029060364,approach,0.3837537169456482,a balloon passing over their wing,0.282930463552475,B737 Captain reported a balloon passing over their wing while on approach,0.08129628747701645,balloon,0.00035963996197097003,B737,0.013741055125137791,on approach,0.4584706425666809,a balloon,0.2973131537437439,a balloon passing over their wing,0.08923105895519257,B737 Captain reported a,0.0064740595407783985,B737 Captain reported a,0.007065304089337587,B737 Captain reported a,0.00697400514036417,B737 Captain reported a,0.012198098469525576,B737 Captain reported a,0.012484236620366573,0.325,0.1
100,Air carrier First Officer reported the flight crew,Air carrier,0.19276872277259827,KP12E and KP21E,0.3492057940165978,8 miles off course,0.36247989535331726,mistake,0.04336082562804222,route verification,0.08767435699701309,ATC. The reporter,7.733549566069087e-06,KP12E and KP21E,0.22331228852272034,8 miles off course,0.2951633930206299,KP12E and KP21E are quite similar and also close in proximity,0.04883895814418793,flew approximately 8 miles off course before being corrected by ATC,0.12179329246282578,fixes KP12E and KP21E,0.0022234219941310585,fixes KP12E and KP21E,0.0017452385218348354,fixes KP12E and KP21E,0.0017892961332108825,fixes KP12E and KP21E,0.0022168777941260487,fixes KP12E and KP21E,0.0022730663185939193,0.4,0.25142857142857145
101,Air carrier Captain reported an NMAC with a UAS du,Air carrier Captain,0.9013841152191162,UAS,0.32331907749176025,cruise,0.5496647953987122,No evasive action,0.24621149897575378,No evasive action,0.5399327874183655,a UAS during cruise flight.,2.07841549126897e-06,UAS,0.07437949627637863,cruise,0.6268450617790222,an NMAC with a UAS,0.12777698040008545,No evasive action was taken,0.38341793417930603,UAS,0.010812021559104323,UAS,0.010372063610702753,UAS,0.010533355176448822,UAS,0.010790535248816013,UAS,0.011338621377944946,0.55,0.38
102,A Flight Instructor reported they taxied on to the,A Flight Instructor,0.7982585687277606,discontinued its approach,0.3783699572086334,Flight Instructor,0.19702063500881195,it discontinued its approach,0.14941418170928955,discontinued its approach,0.35824716091156006,aircraft,2.4230262170021888e-06,non-towered,0.014922063797712326,opposite direction final same runway,0.050615645945072174,an aircraft on an opposite direction final same runway,0.07803467661142349,discontinued its approach,0.46457967162132263,an opposite direction final same runway. They made visual contact with,0.0009149214019998908,an opposite direction final same runway. They made visual contact with,0.0009224095265381038,direction final same runway. They made visual contact with,0.0009203158551827073,an opposite direction final same runway. They made visual contact with,0.0009273796458728611,direction final same runway. They made visual contact with,0.0009224245441146195,0.2,0.23193277310924368
103,R44 pilot reported a NMAC with a non communicating,R44 pilot,0.16436976194381714,UH-60 helicopter,0.4505157768726349,Class D,0.9090295433998108,collision,0.655727744102478,Pilot took evasive action to avoid a collision,0.14172302186489105,UH-60 helicopter,0.11145159602165222,UH-60 helicopter,0.37367045879364014,Class D,0.745553195476532,non communicating UH-60 helicopter,0.24169611930847168,Pilot took evasive action to avoid a collision,0.029016057029366493,60 helicopter operating in Class D airspace,0.002351481933146715,60 helicopter operating in Class D airspace,0.002468721941113472,60 helicopter operating in Class D airspace,0.002501521958038211,60 helicopter operating in Class D airspace,0.002220342867076397,60 helicopter operating in Class D airspace,0.0023749356623739004,0.6,0.21414141414141413
104,Pilot reported the ASOS at MRF Airport is constant,ASOS,0.44091603998094797,ASOS,0.5811027269810438,out of service or partially functional,0.06933803856372833,ASOS malfunctioning,0.5558508634567261,ASOS malfunctioning,0.08280017971992493,ZAB Center,0.00023123914013467584,ASOS,0.36778339743614197,constantly out of service or partially functional,0.003076152876019478,When the ASOS malfunctioning,0.06770613044500351,ZAB Center is unable to issue the approach,0.13914014399051666,malfunctioning,0.002374442876316607,malfunctioning,0.0024345149286091328,malfunctioning,0.002380786230787635,malfunctioning,0.0023943171836435795,the ASOS malfunctioning,0.002437173156067729,0.5446153846153846,0.1
105,A J3 Cub pilot in the pattern at a private airstri,J3 Cub,0.5181352496147156,helicopter,0.7846440076828003,NMAC,0.668697714805603,a helicopter passed close by,0.2692950963973999,NMAC,0.5871412536653224,helicopter,0.2455269694328308,J3 Cub,0.30198729038238525,NMAC,0.1409200131893158,a helicopter passed close by,0.28475818037986755,an NMAC,0.15417850017547607,close by,0.003915656358003616,close by,0.0038263106252998114,close by,0.0038168521132320166,close by,0.003986960742622614,close by,0.004010667093098164,0.6,0.13333333333333333
106,B737-800 pilot reported that while on initial appr,B737-800 pilot,0.5780014991760254,low altitude alert which resulted in an unstable approach,0.09578802436590195,initial approach,0.7449031472206116,unstable,0.12631207704544067,an unstable approach and go-around,0.20403704047203064,ATC,3.421966994210379e-05,B737-800,0.5880535840988159,initial approach,0.693577229976654,ATC issued a low altitude alert,0.29623451828956604,unstable approach and go-around,0.39422962069511414,-800 pilot reported that while on initial approach,0.0017544523579999804,B737-800 pilot reported that while on initial approach,0.0017945740837603807,low altitude alert which resulted in an unstable approach,0.0017780535854399204,-800 pilot reported that while on initial approach,0.0017561569111421704,B737-800 pilot reported that while on initial approach,0.0034565292298793793,0.4,0.11777777777777779
107,GA pilot reported an NMAC in the traffic pattern w,GA pilot,0.6003525853157043,aircraft,0.21314875781536102,traffic pattern,0.5571678876876831,collision,0.5961425304412842,prevent a collision,0.46350082755088806,aircraft,3.9044574805302545e-05,aircraft,9.092962136492133e-05,NMAC,0.06600539034116082,an aircraft that turned in front of them,0.3338707983493805,turned in front of them. Pilot took evasive action to prevent a collision,0.015817182138562202,front of,0.0026144639123231173,front of,0.0025665503926575184,front of,0.002589356154203415,front of,0.0026379951741546392,front of,0.0026482935063540936,0.2571428571428571,0.14603174603174604
108,Small aircraft pilot reported an airborne conflict,Small aircraft pilot,0.7396477460861206,UAS,0.383748322725296,cruise,0.6305685043334961,No evasive action,0.174590602517128,No evasive action,0.5483068823814392,UAS while in cruise flight.,1.2124082786613144e-06,UAS,0.047603186380001716,cruise flight,0.47100335359573364,airborne conflict with a UAS,0.15574893355369568,No evasive action was taken,0.5054681301116943,UAS,0.006190198007971048,UAS,0.006036372389644384,UAS,0.006038675084710121,UAS,0.0061723110266029835,UAS,0.006435521878302097,0.4833333333333333,0.3466666666666667
109,Air carrier flight crew reported during departure ,Air Traffic Controller,0.7481913566589355,SID,0.1765861213207245,departure,0.7167491316795349,the turn,0.3871658444404602,the turn,0.5457738637924194,Flight crew noted this was not charted on the SID.,2.0501539665929158e-07,SID,0.006604742193303537,departure,0.47674450278282166,not charted on the SID,0.006908123381435871,departure,0.021854938939213753,had to be above 3000 feet before initiating the turn. Flight crew,0.001120186410844326,had to,0.0011161628644913435,before initiating the turn. Flight crew noted this was not charted on the,0.0011040965327993035,had to,0.0011251429095864296,had to be above 3000 feet before initiating the turn. Flight crew,0.0011372382286936045,0.4,0.039999999999999994
110,Air carrier Captain reported selecting an improper,Air carrier Captain,0.9539840817451477,ATIS,0.067762091755867,landing,0.8743307590484619,low altitude alert,0.4813305735588074,low altitude alert,0.489065021276474,ATC,3.231774826417677e-05,altimeter setting,0.14460474252700806,landing,0.29067161679267883,selecting an improper altimeter setting,0.11339710652828217,ATC updated the ATIS to the correct altimeter setting,0.0668693482875824,improper altimeter setting as received on,0.0006005806499160826,improper altimeter setting as received on,0.0006514839478768408,altimeter setting as received on,0.0009336196817457676,improper altimeter setting as received on,0.0006064022891223431,setting as received on,0.0006167969550006092,0.2,0.2563636363636364
111,Air carrier Captain reported attempting to contact,Air carrier Captain,0.9310229420661926,landing clearance,0.03866498917341232,final approach,0.1632039099931717,attempting to contact ATC multiple times while on final approach to request landing clearance,0.07549212127923965,final approach to request landing clearance,0.39348748326301575,.,1.1215009863008163e-06,ATC,3.544082574080676e-05,100 feet or less,0.06616459786891937,attempting to contact ATC multiple times while on final approach to request landing clearance,0.03924361616373062,landing clearance,0.07373321801424026,or less,0.0019907851237803698,less,0.0020232771057635546,less,0.002041617874056101,less,0.0020225457847118378,less,0.0020410967990756035,0.3,0.08
112,PA28 Pilot reported a near miss with a helicopter ,PA28 Pilot,0.853890250553377,helicopter,0.7626911401748657,landing,0.11030895262956619,a near miss with a helicopter,0.3781481683254242,near miss,0.19667689502239227,helicopter,1.743863322190009e-05,helicopter,0.45675355195999146,landing,0.05494854226708412,a helicopter,0.2166772037744522,near miss with a helicopter,0.10319583863019943,PA28 Pilot reported a near miss,0.007004669401794672,PA28 Pilot reported a near miss,0.007018983596935868,PA28 Pilot reported a near miss,0.007098175352439284,PA28 Pilot reported a near miss,0.0072477394714951515,PA28 Pilot reported a near miss,0.007271963870152831,0.6133333333333333,0.08888888888888889
113,Air carrier flight crew reported an NMAC on approa,Air carrier flight crew,0.4478703737258911,NMAC,0.6542810201644897,NMAC on approach,0.31534090638160706,an RA and taking evasive action,0.1878223717212677,an RA and taking evasive action,0.29381152987480164,RA and taking evasive action.,2.296008858593268e-07,NMAC,0.039465779584134,approach,0.48863381147384644,an RA,0.11000274866819382,an RA,0.4991426169872284,NMAC on approach,0.006965384818613529,NMAC on approach,0.006896493257954717,NMAC on approach,0.00721942400559783,NMAC on approach,0.006818928988650441,NMAC on approach,0.007052830420434475,0.4333333333333334,0.2
114,General aviation pilot reported a persistent issue,General aviation pilot,0.8083316087722778,N90 TRACON,0.5798342227935791,GPS-A,0.8598784804344177,persistent issue,0.21405714750289917,clear aircraft on the GPS-A approach to LDJ airport,0.06054433062672615,N90 TRACON,1.4966131857363507e-05,N90 TRACON,0.7402166064130142,GPS-A,0.7044427990913391,N90 TRACON reluctance to clear aircraft,0.11029665172100067,N90 TRACON reluctance to clear aircraft,0.003855912247672677,the GPS-A approach to LDJ airport,0.0023219746071845293,the GPS-A approach to LDJ airport,0.002330121584236622,the GPS-A approach to LDJ airport,0.0023490895982831717,the GPS-A approach to LDJ airport,0.0024061831645667553,the GPS-A approach to,0.0023361402563750744,0.48571428571428565,0.14747474747474748
115,Survey pilot reported a near miss during cruise th,Survey pilot,0.8863502740859985,Survey pilot reported a near miss during cruise,0.11996538937091827,cruise,0.9954289197921753,a near miss,0.3621929883956909,near miss,0.17384488880634308,.,1.6872122898803354e-07,cruise that required evasive action to avoid a collision.,1.4410373978535063e-06,cruise,0.6836268305778503,near miss during cruise,0.13089078664779663,near miss during cruise that required evasive action to avoid a collision,0.04772528260946274,near miss,0.00550374248996377,near miss,0.005196588579565287,near miss,0.005365461576730013,near miss,0.005577079951763153,evasive action to avoid a,0.007577780168503523,0.4215384615384615,0.24
116,SR20 pilot reported a traffic alert and NMAC with ,SR20 pilot,0.5761899816134246,NMAC,0.3519139587879181,traffic alert and NMAC,0.15370546281337738,collision,0.12663117051124573,successfully went around,0.2311907261610031,an aircraft,0.0091656893491745,failed to follow reporters plane in pattern,0.07093794643878937,pattern,0.5612306594848633,an aircraft who failed to follow reporters plane in pattern per ATC instructions,0.0860738605260849,successfully went around,0.3889528810977936,failed to follow reporters plane in pattern per ATC instructions,0.0008222100441344082,.  SR20 pilot made an evasive maneuver to avoid a collision and successfully,0.000851371034514159,reporters plane in pattern per ATC instructions,0.0008565786411054432,failed to follow reporters plane in pattern per ATC instructions,0.0008213056134991348,failed to follow reporters plane in pattern per ATC instructions,0.0008589897770434618,0.2,0.2553475935828877
117,Air carrier crew reported a traffic conflict with ,Air carrier crew,0.8663339018821716,ATC,0.8521501403301954,final approach,0.32295191287994385,traffic conflict with a delayed departing aircraft,0.15041771531105042,an ATC-directed go around to provide separation,0.5226951837539673,ATC-directed go around to provide separation.,2.1794774056616006e-06,delayed departing aircraft,0.013154413551092148,final approach,0.6517088413238525,traffic conflict,0.2214651107788086,an ATC-directed go around,0.23222027719020844,final approach,0.001313033397309482,final approach,0.0012924413895234466,final approach,0.0013683453435078263,final approach,0.0013005163054913282,final approach,0.0013178454246371984,0.4333333333333333,0.2
118,Air carrier Captain reported a lack of flying prof,First Officers,0.45147526264190674,flying,0.11333364993333817,final approach stage,0.3253386914730072,lack of flying proficiency,0.4022594094276428,added an additional workload on the Captains,0.3274010419845581,Captains.,5.929911708335567e-07,737,0.054109517484903336,final approach stage,0.5069994926452637,final approach stage,0.21709176898002625,final approach stage,0.37219956517219543,one,0.001341849798336625,themself during the final approach,0.0017889938899315894,themself during the final approach,0.0017539287800900638,one,0.0013315007090568542,themself during the final,0.0018009081832133234,0.2,0.18095238095238098
119,A TRACON Controller reported an aircraft descended,TRACON Controller,0.38017675280570984,aircraft descended below its assigned altitude,0.08631614595651627,below the Minimum IFR Altitude,0.4130288064479828,an aircraft descended below its assigned altitude,0.269304484128952,Minimum IFR Altitude,0.15724453330039978,Minimum IFR Altitude.,5.278571890698913e-08,aircraft,0.0008720603073015809,descended below its assigned altitude and flew below the Minimum IFR Altitude,0.1360122263431549,an aircraft descended below its assigned altitude,0.17759917676448822,descended below its assigned altitude and flew below the Minimum IFR Altitude,0.23533101379871368,flew below the,0.0032912890892475843,its assigned altitude and flew below the,0.0032629051711410284,its assigned altitude and flew below the,0.0031713114585727453,flew below the,0.0032782601192593575,flew below the,0.003260855795815587,0.44952380952380955,0.2527149321266968
120,A321 Captain reported a firm touchdown during land,flying pilot,0.27448055148124695,elevator,0.4562780559062958,landing,0.9474502205848694,CG being too far forward,0.1614476442337036,loss of elevator authority,0.5245088338851929,CG,0.0008192574605345726,elevator authority,0.04971248656511307,landing,0.6856477856636047,CG being too far forward,0.11378481239080429,firm touchdown,0.3120793104171753,exceedances or aircraft damage. Pilot added the loss of,0.002734013833105564,exceedances or aircraft damage. Pilot added the loss of,0.0025125404354184866,exceedances or aircraft damage. Pilot added the loss of,0.0026685945922508836,exceedances or aircraft damage. Pilot added the loss of,0.00263990368694067,exceedances or aircraft damage. Pilot added the loss of,0.002624758053570986,0.5333333333333333,0.0
121,Student Pilot reported a NMAC while on initial cli,Student Pilot,0.8909258842468262,NMAC,0.7336689508520067,climb out,0.5616204142570496,NMAC,0.1881614476442337,NMAC while on initial climb out,0.18035484850406647,Student Pilot reported a NMAC while on initial climb out.,4.6788321128587995e-07,NMAC,0.13284107638173737,initial climb out,0.6054158806800842,NMAC,0.2856564521789551,NMAC,0.04286573827266693,NMAC while on initial,0.01359136262908578,NMAC while on initial,0.014634318184107542,NMAC while on initial,0.014883062802255154,Student,0.00837535597383976,NMAC while on initial,0.014491405338048935,0.6898701298701299,0.3402197802197803
122,Air carrier Captain reported a conflict as an airc,Air carrier Captain,0.9544565677642822,below 500 AFE,0.1154685690999031,final approach below 500 AFE,0.25135278701782227,a go-around,0.43158912658691406,a go-around,0.5564520359039307,Air carrier Captain,1.9176968635292724e-06,aircraft,0.0036713825538754463,final approach below 500 AFE,0.37468027882277966,an aircraft was cleared for takeoff on the same runway,0.06875927746295929,a go-around,0.5989165306091309,were on final approach,0.0018195593729615211,were on final approach,0.0018025338649749756,final approach,0.0017806569812819362,final approach,0.0018182711210101843,final approach,0.0018113302066922188,0.6,0.1142857142857143
123,Air carrier Captain reported the aircraft was rela,Air carrier Captain,0.9463334083557129,RNAV,0.8006462827615906,approach glide path,0.2068423330783844,the aircraft was relatively high on the PAPIs,0.27944502234458923,the flight crew was unable to align with PAPI guidance,0.05450703576207161,Air carrier Captain,7.325775186473038e-07,PAPI guidance,0.04268067330121994,RNAV approach glide path,0.18833887577056885,the aircraft was relatively high on the PAPIs,0.10764145851135254,the aircraft was relatively high on the PAPIs,0.04951232671737671,guidance while attempting to correct despite being on,0.0011848310241475701,guidance while attempting to correct despite being on,0.0011655434500426054,RNAV,0.001985476934351027,guidance while attempting to correct despite being on,0.0011669157538563013,guidance while attempting to correct despite being on,0.0011827636044472456,0.5980952380952381,0.17714285714285719
124,An observer reported seeing footage of a UAS possi,a UAS,0.4553944170475006,AGL,0.4713407065719366,flying above 400 feet AGL,0.2831665277481079,flying near two aircraft,0.11364436894655228,possibly flying above 400 feet AGL and flying near two aircraft.,0.11392228305339813,two aircraft.,1.1747699346642548e-07,UAS,0.003243054035010573,flying above 400 feet AGL,0.19581374526023865,flying near two aircraft,0.06336645781993866,flying above 400 feet AGL and flying near two aircraft,0.014602046459913254,400 feet AGL,0.006873754318803549,400 feet AGL,0.006968589499592781,400 feet AGL,0.007118939887732267,400 feet AGL,0.006958229234442115,400 feet AGL,0.0071343290619552135,0.5904761904761905,0.24230769230769228
125,A Center Controller reported after they took over ,A Center Controller,0.19074977934360504,VFR,0.4135802686214447,combined sector,0.33100244402885437,they failed to notice an air carrier conflicting with an unidentified VFR target,0.23417074978351593,failed to notice an air carrier conflicting with an unidentified VFR target,0.14531059563159943,air carrier,4.28866405854933e-06,air carrier,0.05785895511507988,VFR,0.1133517250418663,an air carrier conflicting with an unidentified VFR target,0.07265245169401169,failed to notice an air carrier conflicting with an unidentified VFR target,0.01747039146721363,VFR,0.0036575314588844776,VFR,0.0038508042925968766,an,0.003791996743530035,an,0.0038929202128201723,an,0.0038359632017090917,0.3555555555555555,0.0
126,A TRACON Controller reported an aircraft executed ,TRACON Controller,0.18793752789497375,missed approach but deviated from the procedure placing it below an aircraft,0.23611709475517273,missed approach,0.2903636693954468,fatigued,0.05706862732768059,missed approach,0.31375813484191895,aircraft,4.3708767407224514e-05,missed approach,0.09612163156270981,approach,0.24893446953501552,an aircraft executed a missed approach,0.02785756252706051,an aircraft executed a missed approach,0.04909035563468933,fatigued from working at a facility with,0.0015891845105215907,fatigued from working at a facility with,0.0015618129982613027,fatigued from working at a facility with,0.001580621988978237,fatigued from working at a facility with,0.0015912852250039577,fatigued from working at a facility with,0.0016218858072534204,0.3333333333333333,0.0
